cs_q10412_SRP9,SRP9
cs_q4603_RCAN2,RCAN2
cs_j4698_MYL10,MYL10
cs_q8206_STAM,STAM
cs_b12752_LYZL1,LYZL1
cs_b10714_STIM2,STIM2
cs_j10491_TAF8,TAF8
cs_q10846_PKIG,PKIG
cs_b9252_PSMD5,PSMD5
cs_j6983_ZBTB38,ZBTB38
cs_q6404_BOD1,BOD1
cs_q7439_LINGO1,LINGO1
cs_b5483_PHF11,PHF11
cs_j12339_ASCC2,ASCC2
cs_b7643_HSPB6,HSPB6
cs_b10809_FPR2,FPR2
cs_j12178_C4orf17,C4orf17
cs_b11371_SREBF1,SREBF1
cs_b12069_GIT2,GIT2
cs_b5359_KCTD17,KCTD17
cs_b5097_ALPK1,ALPK1
cs_b11379_GAST,GAST
cs_j9972_CRYGC,CRYGC
cs_j10695_FOXI1,FOXI1
cs_j13213_C20orf24,C20orf24
cs_j4210_GK5,GK5
cs_j9870_C15orf54,C15orf54
cs_b10903_ZNF491,ZNF491
cs_j9690_SYT3,SYT3
cs_q4690_SUMF2,SUMF2
cs_j9867_C17orf102,C17orf102
cs_q10467_SPINK2,SPINK2
cs_q7409_ARHGEF3,ARHGEF3
cs_b8585_VANGL1,VANGL1
cs_q11140_HSPBAP1,HSPBAP1
cs_b9499_PPP4R4,PPP4R4
cs_q11146_PFKM,PFKM
cs_b8952_AKT1,AKT1
cs_j7952_LILRA3,LILRA3
cs_q6426_DNAJB14,DNAJB14
cs_j9224_MUDENG,MUDENG
cs_q9007_MX1,MX1
cs_j11206_SLC22A13,SLC22A13
cs_q9368_C7orf64,C7orf64
cs_j4933_SDS,SDS
cs_j10057_CAMK2D,CAMK2D
cs_j11931_YSK4,YSK4
cs_b11987_EIF1AY,EIF1AY
cs_b10597_RALBP1,RALBP1
cs_j8490_HLA-F,HLA-F
cs_j12218_TIAL1,TIAL1
cs_b12602_LARS,LARS
cs_b11204_TIAL1,TIAL1
cs_j7040_ACTR6,ACTR6
cs_q5417_BZW1,BZW1
cs_j11748_PLOD1,PLOD1
cs_b5295_RSU1,RSU1
cs_j13578_COPS8,COPS8
cs_j10899_TXNDC3,TXNDC3
cs_j10069_SHC1,SHC1
cs_q7018_ZNF384,ZNF384
cs_b9320_HAVCR2,HAVCR2
cs_j9141_CCDC67,CCDC67
cs_j3510_ANKRD44,ANKRD44
cs_b7622_C9orf25,C9orf25
cs_j12695_STRBP,STRBP
cs_q8793_LMAN2L,LMAN2L
cs_q10232_SLAMF1,SLAMF1
cs_q8280_KLHDC2,KLHDC2
cs_b8425_BBS1,BBS1
cs_q7430_KIAA1279,KIAA1279
cs_j6570_CHAD,CHAD
cs_j8888_RRM2B,RRM2B
cs_b10595_DARS2,DARS2
cs_q4650_FAM58A,FAM58A
cs_b6932_LGALS12,LGALS12
cs_b4051_PILRB,PILRB
cs_j11708_OGFR,OGFR
cs_b10668_LILRB3,LILRB3
cs_j13859_SIRPD,SIRPD
cs_j10302_CRP,CRP
cs_j4339_SOX2,SOX2
cs_b10820_KLHDC9,KLHDC9
cs_b12883_EXOC6,EXOC6
cs_b6462_PIM1,PIM1
cs_b12618_LZIC,LZIC
cs_j5329_ZNF511,ZNF511
cs_b9937_ACADS,ACADS
cs_j6203_FBXW4,FBXW4
cs_b11611_EXT2,EXT2
cs_j9994_POC1B,POC1B
cs_j6071_EGFL8,EGFL8
cs_j6123_CDK15,CDK15
cs_b5044_KLK11,KLK11
cs_j13244_S100A8,S100A8
cs_j4643_THTPA,THTPA
cs_b11110_TPRN,TPRN
cs_b6990_STK40,STK40
cs_b5840_SIRT2,SIRT2
cs_b4116_GSTA1,GSTA1
cs_b11926_UBE2I,UBE2I
cs_q10632_CDR2,CDR2
cs_j9859_LRTOMT,LRTOMT
cs_b7779_DTX3,DTX3
cs_j13151_SAMD4B,SAMD4B
cs_b5162_CA8,CA8
cs_j7297_BCAT2,BCAT2
cs_q8587_SYBU,SYBU
cs_j5471_CLIC5,CLIC5
cs_q9731_NDRG4,NDRG4
cs_j6957_SRD5A1,SRD5A1
cs_q7801_LRRC45,LRRC45
cs_q5550_C1QTNF9,C1QTNF9
cs_j9480_SLC12A1,SLC12A1
cs_j12139_HAUS8,HAUS8
cs_j12094_PAPL,PAPL
cs_j13965_FAM5B,FAM5B
cs_b5491_RPSA,RPSA
cs_j12222_COLQ,COLQ
cs_q6282_EMID1,EMID1
cs_q4810_KLK3,KLK3
cs_j9739_ZNF572,ZNF572
cs_b5250_TSGA13,TSGA13
cs_b6942_IL4R,IL4R
cs_j12551_HBM,HBM
cs_q10181_CRBN,CRBN
cs_j9654_ZSCAN12,ZSCAN12
cs_j11035_SERPINA5,SERPINA5
cs_j12006_REG3A,REG3A
cs_b5572_VPS26A,VPS26A
cs_q6329_COPS2,COPS2
cs_b9191_C20orf118,C20orf118
cs_j7079_DEGS1,DEGS1
cs_j5808_FAM78A,FAM78A
cs_j9938_MAFF,MAFF
cs_j7282_NCF1,NCF1
cs_b4827_SRPRB,SRPRB
cs_q4620_YEATS4,YEATS4
cs_q5010_ASAH1,ASAH1
cs_b10728_SV2C,SV2C
cs_j5473_SNRPA1,SNRPA1
cs_j8889_ABO,ABO
cs_j7496_DACT2,DACT2
cs_b5383_GNMT,GNMT
cs_q5630_MAP2K6,MAP2K6
cs_j9573_ZCCHC12,ZCCHC12
cs_q7846_FSTL4,FSTL4
cs_j8702_F11R,F11R
cs_q9434_C7orf52,C7orf52
cs_j10561_PCDHA10,PCDHA10
cs_b12284_ODAM,ODAM
cs_b5714_PVRL3,PVRL3
cs_b11824_CHMP2A,CHMP2A
cs_j7636_PDPK1,PDPK1
cs_q5522_IL17RB,IL17RB
cs_b6507_VSTM2A,VSTM2A
cs_j9348_RPS6KB1,RPS6KB1
cs_j11635_NUDCD1,NUDCD1
cs_j12970_HS1BP3,HS1BP3
cs_j10332_RAB41,RAB41
cs_b8201_PYHIN1,PYHIN1
cs_b8931_TPD52L2,TPD52L2
cs_j12005_ASF1A,ASF1A
cs_j10888_BTBD9,BTBD9
cs_b4313_CSPP1,CSPP1
cs_q8940_OGFR,OGFR
cs_j4388_MRPL4,MRPL4
cs_b12242_USP47,USP47
cs_q5548_FAS,FAS
cs_j9061_FAM160B2,FAM160B2
cs_b10721_KCNC4,KCNC4
cs_b5795_PARD6B,PARD6B
cs_b11989_DMKN,DMKN
cs_j6891_ANKRD36,ANKRD36
cs_b6474_PIPOX,PIPOX
cs_q7525_ILVBL,ILVBL
cs_b9912_UBA5,UBA5
cs_j11423_DUSP10,DUSP10
cs_b5046_LFNG,LFNG
cs_j6685_CDK19,CDK19
cs_j5062_NFAM1,NFAM1
cs_j11464_NUP54,NUP54
cs_b10478_MEF2B,MEF2B
cs_j10004_PLXDC2,PLXDC2
cs_j6692_BIRC8,BIRC8
cs_j11623_ZNF354C,ZNF354C
cs_b10851_B2M,B2M
cs_j11522_CSNK1D,CSNK1D
cs_b9242_ZNF517,ZNF517
cs_j11761_NOX5,NOX5
cs_b10696_NHSL2,NHSL2
cs_j4353_OR10H3,OR10H3
cs_b4285_MEPCE,MEPCE
cs_j9244_DKC1,DKC1
cs_b11188_KLHL33,KLHL33
cs_b10184_CDH13,CDH13
cs_j11434_EFEMP1,EFEMP1
cs_b10134_FASTKD2,FASTKD2
cs_b4179_DNAJB9,DNAJB9
cs_b10353_CELF5,CELF5
cs_j4365_NKD2,NKD2
cs_j11722_CACNB3,CACNB3
cs_j13467_CALCOCO2,CALCOCO2
cs_b12947_MAP3K6,MAP3K6
cs_j10689_TMEM70,TMEM70
cs_b8868_CDC25C,CDC25C
cs_j10016_CORO1C,CORO1C
cs_q4710_MNAT1,MNAT1
cs_q4635_FGL1,FGL1
cs_j6210_C8orf74,C8orf74
cs_j10502_SEC13,SEC13
cs_b10320_FKBP4,FKBP4
cs_j13638_NAT9,NAT9
cs_q6888_NYX,NYX
cs_b10231_CDK5RAP3,CDK5RAP3
cs_b5508_SLC25A37,SLC25A37
cs_j12608_B4GALT6,B4GALT6
cs_j12905_SPACA3,SPACA3
cs_b12377_TPH1,TPH1
cs_j10209_CCDC116,CCDC116
cs_j6047_FBXO17,FBXO17
cs_b5384_FCGR3A,FCGR3A
cs_j13837_TDGF1,TDGF1
cs_j10822_MEN1,MEN1
cs_q6664_C17orf59,C17orf59
cs_q4596_CACNG3,CACNG3
cs_q5291_TRIM4,TRIM4
cs_j9391_ALDH1L2,ALDH1L2
cs_q8071_ADRBK1,ADRBK1
cs_q4362_DND1,DND1
cs_b4201_FKBP7,FKBP7
cs_q9038_PCCA,PCCA
cs_j4887_LSM14B,LSM14B
cs_q6795_OLFM4,OLFM4
cs_j4269_RAB40AL,RAB40AL
cs_q8045_MPP5,MPP5
cs_j8028_BTN3A2,BTN3A2
cs_q4454_C11orf84,C11orf84
cs_j8268_PIGK,PIGK
cs_b10276_BLMH,BLMH
cs_q7717_ATPAF2,ATPAF2
cs_b5484_FBXW4,FBXW4
cs_j5912_RAB40B,RAB40B
cs_b11554_ROCK2,ROCK2
cs_j12168_P2RY1,P2RY1
cs_j6943_PUS7,PUS7
cs_j7693_TMPRSS5,TMPRSS5
cs_b10471_NFIB,NFIB
cs_j12655_EPB42,EPB42
cs_b8069_C3orf1,C3orf1
cs_b12647_CDC42SE1,CDC42SE1
cs_j7330_LHX4,LHX4
cs_j5481_C17orf82,C17orf82
cs_b8088_RPL6,RPL6
cs_q5322_CGRRF1,CGRRF1
cs_j12892_PPP1R1B,PPP1R1B
cs_q5915_STAT5B,STAT5B
cs_b10335_HDAC1,HDAC1
cs_b12714_GNG3,GNG3
cs_q7671_HHAT,HHAT
cs_b8416_SLC12A1,SLC12A1
cs_j8602_DCAF15,DCAF15
cs_q8515_ARHGAP20,ARHGAP20
cs_j8599_MANSC1,MANSC1
cs_j11179_EEF1A2,EEF1A2
cs_b10038_AKT3,AKT3
cs_q9019_ZNF133,ZNF133
cs_b4140_D2HGDH,D2HGDH
cs_j6493_IGSF8,IGSF8
cs_j10155_TMEM223,TMEM223
cs_b12175_SNX31,SNX31
cs_j12911_RAB11A,RAB11A
cs_j6791_SYT5,SYT5
cs_j6760_PALM2,PALM2
cs_b7743_TRIM2,TRIM2
cs_b10090_C11orf24,C11orf24
cs_q7361_CNPY2,CNPY2
cs_q6068_MESP2,MESP2
cs_j7023_DCTN2,DCTN2
cs_j6646_BUB1,BUB1
cs_j4759_DNAJB9,DNAJB9
cs_q5086_MMP28,MMP28
cs_b3807_CASP1,CASP1
cs_q9809_RTN1,RTN1
cs_j6354_SYNPR,SYNPR
cs_q6800_LRRTM2,LRRTM2
cs_j12119_FOXJ1,FOXJ1
cs_j11054_CDH19,CDH19
cs_b3290_APOH,APOH
cs_q5301_PIH1D2,PIH1D2
cs_b12390_TUBA4A,TUBA4A
cs_q8719_AGFG2,AGFG2
cs_j3592_DRG2,DRG2
cs_j6605_FLOT2,FLOT2
cs_j12590_DCAF7,DCAF7
cs_q4897_LEF1,LEF1
cs_q7444_DDX41,DDX41
cs_b4828_CDCA3,CDCA3
cs_b9465_SGPL1,SGPL1
cs_q5874_KLHL14,KLHL14
cs_j5575_PPP1R3B,PPP1R3B
cs_b4052_CUEDC2,CUEDC2
cs_j6758_DUSP6,DUSP6
cs_q9365_TRDMT1,TRDMT1
cs_b10789_MOAP1,MOAP1
cs_b10963_CCR2,CCR2
cs_b5613_CD200,CD200
cs_j11991_SCOC,SCOC
cs_q9473_HPS6,HPS6
cs_j6595_PRSS23,PRSS23
cs_b12090_STX11,STX11
cs_j12390_SFTA2,SFTA2
cs_q4392_CCDC51,CCDC51
cs_j4303_TRAPPC10,TRAPPC10
cs_b5702_SLC39A4,SLC39A4
cs_b12578_FGF9,FGF9
cs_b10751_MME,MME
cs_q9883_SLC22A6,SLC22A6
cs_b11211_XKRX,XKRX
cs_j11254_RHOBTB1,RHOBTB1
cs_b4264_RPL10A,RPL10A
cs_b10058_MPP1,MPP1
cs_j5948_CNPY3,CNPY3
cs_b8435_BTRC,BTRC
cs_j8071_ZNF415,ZNF415
cs_q6313_MRPL37,MRPL37
cs_j9763_QRSL1,QRSL1
cs_b12892_SLC6A5,SLC6A5
cs_q5473_TRIM31,TRIM31
cs_j7980_ASTL,ASTL
cs_j13367_DNAL1,DNAL1
cs_j7956_RHBDL1,RHBDL1
cs_b8688_DEPDC1,DEPDC1
cs_j12652_TTC25,TTC25
cs_j12626_ATP13A1,ATP13A1
cs_q8226_REN,REN
cs_j6980_AKR1A1,AKR1A1
cs_j8068_ATAD1,ATAD1
cs_q9720_DCAF7,DCAF7
cs_j12828_KLK6,KLK6
cs_j9341_WIPI1,WIPI1
cs_b12396_METTL17,METTL17
cs_j5145_PRPF40A,PRPF40A
cs_b10569_NOVA1,NOVA1
cs_j7898_SIGLEC9,SIGLEC9
cs_b10672_TGM5,TGM5
cs_b9468_ERVW-1,ERVW-1
cs_b9958_DBF4,DBF4
cs_j11537_STAMBPL1,STAMBPL1
cs_b6006_KCNG4,KCNG4
cs_b12030_TRAPPC2,TRAPPC2
cs_j12387_C5orf41,C5orf41
cs_b9225_USP14,USP14
cs_b11088_MRPL10,MRPL10
cs_j12897_PIGX,PIGX
cs_b11066_NOL7,NOL7
cs_j12770_MRTO4,MRTO4
cs_j10522_UQCC,UQCC
cs_q5117_LPAR6,LPAR6
cs_j10396_CYP3A5,CYP3A5
cs_b12499_TRPT1,TRPT1
cs_j4489_DMPK,DMPK
cs_q9039_TBC1D25,TBC1D25
cs_q8361_CHIT1,CHIT1
cs_q6970_EDIL3,EDIL3
cs_q4964_CBWD1,CBWD1
cs_b12393_CCKBR,CCKBR
cs_q9972_CLIC1,CLIC1
cs_j7932_GRAMD3,GRAMD3
cs_q6765_CENPP,CENPP
cs_q9294_C11orf57,C11orf57
cs_j6050_C14orf135,C14orf135
cs_j5812_KLK13,KLK13
cs_b13130_ABHD14B,ABHD14B
cs_q7451_SRBD1,SRBD1
cs_j6208_DECR2,DECR2
cs_b9203_PRPF39,PRPF39
cs_q11098_ZNF786,ZNF786
cs_j9821_AKAP14,AKAP14
cs_j10547_RNF6,RNF6
cs_j9884_C10orf67,C10orf67
cs_j4297_SPATS1,SPATS1
cs_q4408_TREML2,TREML2
cs_j6102_SFRP2,SFRP2
cs_b12781_COMMD1,COMMD1
cs_q10546_CPD,CPD
cs_q6834_ARMC9,ARMC9
cs_j13324_MAML2,MAML2
cs_q6486_SC5DL,SC5DL
cs_b9113_NEK2,NEK2
cs_j7529_GPS2,GPS2
cs_b3459_S1PR4,S1PR4
cs_b6690_PAQR5,PAQR5
cs_b9109_DTD1,DTD1
cs_b10756_TGM3,TGM3
cs_q10707_TMEM199,TMEM199
cs_b10187_L3MBTL1,L3MBTL1
cs_j7581_IL9R,IL9R
cs_b8159_ZNF582,ZNF582
cs_b5257_OLA1,OLA1
cs_j10408_KLHL29,KLHL29
cs_b5544_OR2S2,OR2S2
cs_q9076_ASNA1,ASNA1
cs_b4120_GGTLC1,GGTLC1
cs_b13152_CLEC2D,CLEC2D
cs_q6315_RBM23,RBM23
cs_j7248_OR51E2,OR51E2
cs_q6759_EAPP,EAPP
cs_b7649_C6orf127,C6orf127
cs_b12890_USP10,USP10
cs_q4514_CDK19,CDK19
cs_b5823_TRIB3,TRIB3
cs_q6003_FBXO44,FBXO44
cs_j13278_NDUFA4L2,NDUFA4L2
cs_q10271_FAM117B,FAM117B
cs_j9930_ZFP41,ZFP41
cs_b12620_HIST1H2BJ,HIST1H2BJ
cs_q8207_PHKG2,PHKG2
cs_b10631_C1orf106,C1orf106
cs_b12003_VHLL,VHLL
cs_b9915_KLHDC2,KLHDC2
cs_j6199_FOXR1,FOXR1
cs_b8744_C15orf17,C15orf17
cs_b12877_KLRAQ1,KLRAQ1
cs_j12658_TCF25,TCF25
cs_b9212_DNAJC11,DNAJC11
cs_j3931_FGB,FGB
cs_j9954_LRTOMT,LRTOMT
cs_b6667_PHYHIPL,PHYHIPL
cs_q5020_POLB,POLB
cs_q6270_LGMN,LGMN
cs_b10607_PADI4,PADI4
cs_j13917_NELL2,NELL2
cs_b9336_CCNC,CCNC
cs_b5749_IGSF8,IGSF8
cs_b3586_AMMECR1,AMMECR1
cs_b4178_PSG11,PSG11
cs_q5386_ZFYVE26,ZFYVE26
cs_j7686_ZNF597,ZNF597
cs_j6748_SAV1,SAV1
cs_q11005_PRUNE2,PRUNE2
cs_q5161_SNX7,SNX7
cs_q4694_FAM82B,FAM82B
cs_j11734_ZNF274,ZNF274
cs_j9750_NHEDC2,NHEDC2
cs_q5706_NCAPG,NCAPG
cs_j10509_ASPH,ASPH
cs_j15171_ILDR1,ILDR1
cs_b4267_C2orf3,C2orf3
cs_q5058_ELL3,ELL3
cs_q6288_PSMC2,PSMC2
cs_q7640_P4HA2,P4HA2
cs_b3711_OXNAD1,OXNAD1
cs_b11087_MTX2,MTX2
cs_b9028_U2SURP,U2SURP
cs_b12310_IL12RB2,IL12RB2
cs_q10388_HIGD1A,HIGD1A
cs_j9483_PELI1,PELI1
cs_j4404_SLC25A36,SLC25A36
cs_j12730_MUS81,MUS81
cs_j11663_WAC,WAC
cs_b10522_FDPS,FDPS
cs_b5281_TEX2,TEX2
cs_q9736_SNX15,SNX15
cs_q9799_ZBTB48,ZBTB48
cs_q9051_TMEM206,TMEM206
cs_b12210_DAOA,DAOA
cs_q6954_ZNF19,ZNF19
cs_b12089_MAPK15,MAPK15
cs_q7458_DDX59,DDX59
cs_q4966_PAIP1,PAIP1
cs_q8327_CHST12,CHST12
cs_j10671_ZNF227,ZNF227
cs_q9913_RPS6KA5,RPS6KA5
cs_q8605_SIL1,SIL1
cs_q8514_TCTN2,TCTN2
cs_b5304_CBR3,CBR3
cs_q6769_NT5DC1,NT5DC1
cs_b12899_KIAA1324L,KIAA1324L
cs_q9315_HNF4A,HNF4A
cs_j6781_CDKL4,CDKL4
cs_b12016_FAM153B,FAM153B
cs_q8779_HSD3B2,HSD3B2
cs_j13396_PTPN14,PTPN14
cs_j11667_SMPD3,SMPD3
cs_j9769_OXCT1,OXCT1
cs_b9864_PHF23,PHF23
cs_j9757_PNLDC1,PNLDC1
cs_b12346_TAF1A,TAF1A
cs_j11745_SIGLEC10,SIGLEC10
cs_j7681_PTPRR,PTPRR
cs_q8874_NUDCD1,NUDCD1
cs_j11949_LGALS13,LGALS13
cs_q5380_IFNAR2,IFNAR2
cs_q12280_NEFM,NEFM
cs_j12643_NDEL1,NDEL1
cs_j9381_TUBA3C,TUBA3C
cs_b8681_C16orf71,C16orf71
cs_q11044_MRPS11,MRPS11
cs_b8424_POF1B,POF1B
cs_j11877_C4orf27,C4orf27
cs_b12093_C1orf212,C1orf212
cs_b7467_SPN,SPN
cs_b11857_VASH2,VASH2
cs_j9247_ALDH3A2,ALDH3A2
cs_q7963_TP53INP1,TP53INP1
cs_j5905_CLEC1A,CLEC1A
cs_j12051_MBTD1,MBTD1
cs_b5977_SURF2,SURF2
cs_b11854_CETN3,CETN3
cs_b4651_CCDC90B,CCDC90B
cs_b9893_ERP44,ERP44
cs_j5328_TFPI,TFPI
cs_j4964_RHOD,RHOD
cs_b5459_CEP170,CEP170
cs_q8691_AGT,AGT
cs_q10963_DMRTB1,DMRTB1
cs_q4790_RSG1,RSG1
cs_j9125_APIP,APIP
cs_b9253_KLHL29,KLHL29
cs_j10040_GPBP1,GPBP1
cs_b9386_LCA5L,LCA5L
cs_j13901_COMMD10,COMMD10
cs_j4906_IL37,IL37
cs_j5408_C1QTNF2,C1QTNF2
cs_q9667_FAM111A,FAM111A
cs_q9988_U2AF1,U2AF1
cs_q10183_CHST15,CHST15
cs_j13851_NT5C,NT5C
cs_j11276_TLE3,TLE3
cs_q5444_CCDC132,CCDC132
cs_b11863_INSL6,INSL6
cs_j6383_PSMB4,PSMB4
cs_b5361_EXOSC7,EXOSC7
cs_q4429_TTC15,TTC15
cs_q7078_LEFTY1,LEFTY1
cs_b10010_ZNF550,ZNF550
cs_q10088_CST7,CST7
cs_q8070_KBTBD7,KBTBD7
cs_j8913_GNAT2,GNAT2
cs_b11506_NCAPD3,NCAPD3
cs_q7570_C16orf54,C16orf54
cs_j13635_PITHD1,PITHD1
cs_j11127_VIM,VIM
cs_q8844_ARHGEF16,ARHGEF16
cs_q5842_CYP2C18,CYP2C18
cs_q8065_TGM4,TGM4
cs_j4295_CSGALNACT1,CSGALNACT1
cs_b12223_KIAA1143,KIAA1143
cs_q8322_CDH19,CDH19
cs_j13651_GNPTAB,GNPTAB
cs_b10567_LACTB,LACTB
cs_q9868_TMEM214,TMEM214
cs_b9131_LHFPL4,LHFPL4
cs_j12212_RANBP3L,RANBP3L
cs_j10841_LGALS3BP,LGALS3BP
cs_b11130_TSFM,TSFM
cs_j5907_AGPAT2,AGPAT2
cs_j5278_TWSG1,TWSG1
cs_q11055_DUSP14,DUSP14
cs_j4188_SCPEP1,SCPEP1
cs_j10796_TPP1,TPP1
cs_b12079_CCT3,CCT3
cs_b10203_MNS1,MNS1
cs_b6083_AKR1C4,AKR1C4
cs_q9090_LRRC15,LRRC15
cs_j12697_SLCO1B1,SLCO1B1
cs_b7832_TMEM173,TMEM173
cs_q9420_WNT1,WNT1
cs_b8409_DCAF4,DCAF4
cs_q6333_CPB2,CPB2
cs_b10133_SLC27A3,SLC27A3
cs_q4669_YEATS4,YEATS4
cs_q10165_USP39,USP39
cs_j8504_GATM,GATM
cs_b6956_ENO2,ENO2
cs_b12334_GANAB,GANAB
cs_b9138_TM2D2,TM2D2
cs_q5460_PLCZ1,PLCZ1
cs_b9822_TRIM16L,TRIM16L
cs_j13847_PSMB2,PSMB2
cs_j12264_PRAMEF10,PRAMEF10
cs_b4802_C9orf24,C9orf24
cs_b12584_C16orf45,C16orf45
cs_j5936_GPM6A,GPM6A
cs_q5927_IL23R,IL23R
cs_j3940_SELENBP1,SELENBP1
cs_q7486_GPAA1,GPAA1
cs_b6725_ACAA1,ACAA1
cs_q8385_ST6GALNAC1,ST6GALNAC1
cs_b11769_CRISP2,CRISP2
cs_j8305_NKAPL,NKAPL
cs_q5991_CFI,CFI
cs_b6345_UBXN2B,UBXN2B
cs_b12072_KLHL36,KLHL36
cs_j4601_ANKRD1,ANKRD1
cs_q8051_CDKAL1,CDKAL1
cs_j7230_METAP1D,METAP1D
cs_j7200_ZNF302,ZNF302
cs_q7704_TAF8,TAF8
cs_j11786_SLC34A2,SLC34A2
cs_j7221_STAC,STAC
cs_j9738_TULP2,TULP2
cs_q8700_SHMT1,SHMT1
cs_j4717_CCDC34,CCDC34
cs_j12176_TRIB1,TRIB1
cs_j7318_NTM,NTM
cs_q5073_HSD17B2,HSD17B2
cs_q5083_NR1H3,NR1H3
cs_b12779_MRPS11,MRPS11
cs_j12901_TMEM186,TMEM186
cs_q10051_TMEM44,TMEM44
cs_q7117_FAM71D,FAM71D
cs_j11754_FKBP9,FKBP9
cs_b6698_AP1M2,AP1M2
cs_b10307_FSCN3,FSCN3
cs_j12903_EBAG9,EBAG9
cs_q7526_SRPR,SRPR
cs_q5348_VSIG2,VSIG2
cs_q4496_CDK4,CDK4
cs_b10647_TRIM32,TRIM32
cs_j13795_NDUFB5,NDUFB5
cs_b11625_ZBTB48,ZBTB48
cs_b7729_FMR1,FMR1
cs_j7183_P2RY12,P2RY12
cs_j9611_POF1B,POF1B
cs_b7578_MAPK8,MAPK8
cs_q7440_ACAD9,ACAD9
cs_j13662_MARK4,MARK4
cs_q10524_GTF3C3,GTF3C3
cs_q7170_NR4A1,NR4A1
cs_j6449_RBPJ,RBPJ
cs_q8588_PIK3R3,PIK3R3
cs_j10426_OXA1L,OXA1L
cs_b8114_OLFM4,OLFM4
cs_j10190_SELE,SELE
cs_b9982_VWA5A,VWA5A
cs_j13004_SCNN1D,SCNN1D
cs_j11256_TCTN2,TCTN2
cs_q6484_SURF1,SURF1
cs_b8073_UTP15,UTP15
cs_q7991_EDEM2,EDEM2
cs_q8935_MMP2,MMP2
cs_b3966_IDI1,IDI1
cs_j12706_SLC22A5,SLC22A5
cs_b8991_KBTBD3,KBTBD3
cs_j5012_CLDN20,CLDN20
cs_b5964_METTL6,METTL6
cs_j6336_RFPL4B,RFPL4B
cs_j3962_TTR,TTR
cs_b6460_MDH1,MDH1
cs_j6240_SLC25A14,SLC25A14
cs_q11110_ERCC3,ERCC3
cs_q7701_TMEM111,TMEM111
cs_b10349_KCNS3,KCNS3
cs_q10089_ST8SIA4,ST8SIA4
cs_j10422_ANXA11,ANXA11
cs_b8960_ACSF2,ACSF2
cs_j4402_RDH12,RDH12
cs_j7298b_IDH3G,IDH3G
cs_b7493_VPS4A,VPS4A
cs_j10135_CRH,CRH
cs_j6577_A4GALT,A4GALT
cs_b7107_GATAD2B,GATAD2B
cs_b5338_PCOLCE2,PCOLCE2
cs_j7206_SEMG1,SEMG1
cs_j11558_NSFL1C,NSFL1C
cs_j12861_CNBP,CNBP
cs_b9812_TRAPPC1,TRAPPC1
cs_b10808_GALE,GALE
cs_j10125_HAUS1,HAUS1
cs_b8317_SERPINE2,SERPINE2
cs_q4306_PDCD2L,PDCD2L
cs_b7108_KIAA0415,KIAA0415
cs_j10181_NLN,NLN
cs_q5167_NCF1,NCF1
cs_q3697_VSX1,VSX1
cs_j7680_SS18,SS18
cs_b9371_FLRT1,FLRT1
cs_j13909_TLR2,TLR2
cs_q9083_AOC2,AOC2
cs_j10076_SDC2,SDC2
cs_j10631_EEPD1,EEPD1
cs_j7295_ADRBK2,ADRBK2
cs_j9525_ARID3A,ARID3A
cs_b7205_NHLRC1,NHLRC1
cs_b12400_MAP2K5,MAP2K5
cs_q9348_CRYL1,CRYL1
cs_b6028_DNALI1,DNALI1
cs_j12299_HBM,HBM
cs_j6958_BPGM,BPGM
cs_q7346_TRIM35,TRIM35
cs_j8685_TDP1,TDP1
cs_j4191_POPDC3,POPDC3
cs_j9652_IL18RAP,IL18RAP
cs_b8336_JMJD6,JMJD6
cs_b12382_PNMA5,PNMA5
cs_b7187_FAM63B,FAM63B
cs_b9166_NKAIN4,NKAIN4
cs_q7572_IFNA1,IFNA1
cs_j6822_C4orf19,C4orf19
cs_q6389_IMMP1L,IMMP1L
cs_b9064_TRMT1,TRMT1
cs_q4796_KLK8,KLK8
cs_j7789_KIR2DS2,KIR2DS2
cs_q7791_ABCG8,ABCG8
cs_j10826_BTBD9,BTBD9
cs_q9332_ZNF483,ZNF483
cs_b10473_SERPINA12,SERPINA12
cs_b5470_MMS19,MMS19
cs_j10007_THUMPD2,THUMPD2
cs_q5445_C6orf72,C6orf72
cs_b10265_MFSD10,MFSD10
cs_b8413_PELI1,PELI1
cs_q8692_SLC23A3,SLC23A3
cs_b12806_CCKBR,CCKBR
cs_j9784_SYNCRIP,SYNCRIP
cs_q9605_GPX4,GPX4
cs_j5728_CLDND1,CLDND1
cs_q8091_WDR76,WDR76
cs_q10251_CST1,CST1
cs_q11105_ADAM30,ADAM30
cs_b12081_GPC6,GPC6
cs_q9101_CDH5,CDH5
cs_b12276_RPP21,RPP21
cs_j13913_PGBD1,PGBD1
cs_b8399_ZCCHC12,ZCCHC12
cs_b10680_KIAA2013,KIAA2013
cs_b6775_NAPSA,NAPSA
cs_b9779_SCGB1D1,SCGB1D1
cs_j12533_CCL25,CCL25
cs_j11036_SNTG2,SNTG2
cs_b13086_RPS7,RPS7
cs_b6699_ALG2,ALG2
cs_q7030_UTP3,UTP3
cs_j6426_CD244,CD244
cs_b10758_SLC5A5,SLC5A5
cs_j6414_AHSG,AHSG
cs_b10261_ZNF556,ZNF556
cs_j11965_CDC14A,CDC14A
cs_q6431_CD164L2,CD164L2
cs_b11210_RANBP3L,RANBP3L
cs_j10103_TXNDC9,TXNDC9
cs_b11564_ADAM33,ADAM33
cs_b8191_COG3,COG3
